LastUpdateDT,UNIT,COMPANY_CODE,COMPANY_REGION_SRC,PROFIT_CENTER_CODE,COST_CENTER_CODE,GL_ACCOUNT_CODE,FE_CODE,FE_PRACTICE_GROUP_CODE,FE_OFFICE_CODE,FE_TEAM_CODE,LEAD_PARTNER_CODE,LEAD_PARTNER_PRACTICE_GROUP_CODE,LEAD_PARTNER_OFFICE_CODE,LEAD_PARTNER_TEAM_CODE,MATTER_CODE,VENDOR_CODE,DOCUMENT_TEXT,DOCUMENT_DATE,DOCUMENT_NUMBER,DOCUMENT_TYPE_CODE,POSTING_PERIOD,POSTING_DATE,DOCUMENT_CURRENCY_CODE,ACTUAL_AMOUNT_DC,OFFICE_CURRENCY_CODE,ACTUAL_AMOUNT_OC,GROUP_CURRENCY_CODE,ACTUAL_AMOUNT_GC,BUDGET_AMOUNT_GC,FORECAST_AMOUNT_GC
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1TX2753,6180000000,,TX,LON1,2753,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,642.0833333,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230300000,,FN,LON1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,22333.33333,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230400000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,232.8775,0
30/03/2026,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,6269000000,,FN,MIL1,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,-23.9583333,0
30/03/2026,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6230300000,,FN,FRA1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,57500,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6269000000,,FN,SGH1,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,-32.2672292,0
30/03/2026,Budget,MC11,NRFEMEA,MON1,MON1FN3750,6250000000,,FN,MON1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,335.4166667,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6600001000,,FN,LON1,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,-147846.6667,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6250000000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,2105.600729,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6240060000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,3.8720675,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6269000000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,-40.0113641,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6710000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,-1150,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6730000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,1916.666667,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1S29999,7000100000,,S2,BRU1,9999,,,,,,#,#,,,BGT,202105,,,0,,0,USD,0,-39778.4112,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1S29999,7000100000,,S2,LUX1,9999,,,,,,#,#,,,BGT,202106,,,0,,0,USD,0,-53945.83333,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1AD9999,7000100000,,AD,BRU1,9999,,,,,,#,#,,,BGT,202112,,,0,,0,USD,0,-302.5,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230600000,,FN,LON1,3750,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,541204.4053,0
30/03/2026,Budget,GR11,NRFEMEA,ATH1,ATH1FN3750,6230200000,,FN,ATH1,3750,,,,,,#,#,,,BGT,202103,,,0,,0,USD,0,1008.333333,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6269000000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,-36.637825,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230200000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202102,,,0,,0,USD,0,1193.181885,0
30/03/2026,Budget,GB11,NRFEMEA,NCS1,NCS1S29999,7000100000,,S2,NCS1,9999,,,,,,#,#,,,BGT,202104,,,0,,0,USD,0,159552.2691,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1AD9999,7000100000,,AD,TYO1,9999,,,,,,#,#,,,BGT,202105,,,0,,0,USD,0,-9345.868396,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230200000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202103,,,0,,0,USD,0,1193.181885,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230200000,,FN,LON1,3750,,,,,,#,#,,,BGT,202108,,,0,,0,USD,0,35733.33333,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6269000000,,FN,LON1,3750,,,,,,#,#,,,BGT,202109,,,0,,0,USD,0,-4801.666667,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1S29999,7000100000,,S2,BRU1,9999,,,,,,#,#,,,BGT,202112,,,0,,0,USD,0,-39778.4112,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6710000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,-1150,0
30/03/2026,Budget,BE11,NRFEMEA,BRU1,BRU1FN3750,6730000000,,FN,BRU1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,1916.666667,0
30/03/2026,Budget,CN13,NRFEMEA,SGH2,SGH2FN3750,6250000000,,FN,SGH2,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,167.273316,0
30/03/2026,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6230200000,,FN,FRA1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,3545.833333,0
30/03/2026,Budget,DE11,NRFEMEA,FRA1,FRA1FN3750,6230300000,,FN,FRA1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,57500,0
30/03/2026,Budget,DE11,NRFEMEA,HAM2,HAM2AD3250,6230400000,,AD,HAM2,3250,,,,,,#,#,,,BGT,202203,,,0,,0,USD,0,479.1666667,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6230300000,,FN,LON1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,22333.33333,0
30/03/2026,Budget,GB11,NRFEMEA,LON1,LON1FN3750,6600001000,,FN,LON1,3750,,,,,,#,#,,,BGT,202208,,,0,,0,USD,0,-147846.6667,0
30/03/2026,Budget,CN11,NRFEMEA,BJS1,BJS1FN3750,6250000000,,FN,BJS1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,464.6481,0
30/03/2026,Budget,FR11,NRFEMEA,PAR1,PAR1OS4999,6100000000,,OS,PAR1,4999,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,378888.2,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6230200000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202210,,,0,,0,USD,0,931.51,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6240060000,,FN,SGH1,3750,,,,,,#,#,,,BGT,202205,,,0,,0,USD,0,77.44135,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6269000000,,FN,SGH1,3750,,,,,,#,#,,,BGT,202202,,,0,,0,USD,0,-32.2672291,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3750,6250000000,,FN,TYO1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,2105.600729,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1AD3250,6230400000,,AD,LUX1,3250,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,287.5,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6230200000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,4791.666667,0
30/03/2026,Budget,LU11,NRFEMEA,LUX1,LUX1FN3750,6720000000,,FN,LUX1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,3833.333333,0
30/03/2026,Budget,SG11,NRFEMEA,SIN1,SIN1FN3750,6230300000,,FN,SIN1,3750,,,,,,#,#,,,BGT,202211,,,0,,0,USD,0,2888.636525,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6230300000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202204,,,0,,0,USD,0,227.27274,0
30/03/2026,Budget,SG12,NRFEMEA,SIN3,SIN3FN3750,6250000000,,FN,SIN3,3750,,,,,,#,#,,,BGT,202201,,,0,,0,USD,0,157.8282916,0
30/03/2026,Budget,SG51,NRFEMEA,SIN2,SIN2FN3750,6230600000,,FN,SIN2,3750,,,,,,#,#,,,BGT,202207,,,0,,0,USD,0,6912.247862,0
30/03/2026,Budget,MC11,NRFEMEA,MON1,MON1FN3750,6250000000,,FN,MON1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,335.4166667,0
30/03/2026,Budget,PL11,NRFEMEA,WRS1,WRS1FN3750,6230200000,,FN,WRS1,3750,,,,,,#,#,,,BGT,202209,,,0,,0,USD,0,535.9222916,0
30/03/2026,Budget,PL11,NRFEMEA,WRS1,WRS1FN3750,6250000000,,FN,WRS1,3750,,,,,,#,#,,,BGT,202212,,,0,,0,USD,0,517.7009337,0
30/03/2026,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,5503000000,,FN,MIL1,3750,,,,,,#,#,,,BGT,202203,,,0,,0,USD,0,76.6666667,0
30/03/2026,Budget,IT11,NRFEMEA,MIL1,MIL1FN3750,6269000000,,FN,MIL1,3750,,,,,,#,#,,,BGT,202206,,,0,,0,USD,0,-23.9583333,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3757,6269000000,,FN,SGH1,3757,,,,,,#,#,,,BGT,202303,,,0,,0,USD,0,-59.8143333,0
30/03/2026,Budget,LU51,NRFEMEA,LUX2,LUX2FN3750,6250000000,,FN,LUX2,3750,,,,,,#,#,,,BGT,202506,,,0,,0,USD,0,120.4965216,0
30/03/2026,Budget,JP11,NRFEMEA,TYO1,TYO1FN3757,6710000000,,FN,TYO1,3757,,,,,,#,#,,,BGT,202411,,,0,,0,USD,0,0,0
30/03/2026,Budget,PL11,NRFEMEA,WRS1,WRS1FN3757,6250000000,,FN,WRS1,3757,,,,,,#,#,,,BGT,202506,,,0,,0,USD,0,855.4131768,0
30/03/2026,Budget,CN12,NRFEMEA,SGH1,SGH1FN3750,6230300000,,FN,SGH1,3750,,,,,,#,#,,,BGT,202311,,,0,,0,USD,0,239.2573333,0
30/03/2026,Budget,SG11,NRFEMEA,SIN1,SIN1FN3750,6230300000,,FN,SIN1,3750,,,,,,#,#,,,BGT,202509,,,0,,0,USD,0,546.2855207,0
